begin_time_str,begin_time_seconds,end_time_str,end_time_seconds,kind,speed,speed_type,source,begin_lat,begin_lon,end_lat,end_lon
2003-07-08 15:17:00 UTC,1057677420,2003-07-08 15:21:00 UTC,1057677660,Thunderstorm Wind,76,gust,measured,40.7,-88.71667,40.7,-88.71667
2003-07-08 18:14:00 UTC,1057688040,2003-07-08 18:14:00 UTC,1057688040,Thunderstorm Wind,65,gust,estimated,40.28333,-87.3,40.28333,-87.3
2003-07-08 18:15:00 UTC,1057688100,2003-07-08 18:15:00 UTC,1057688100,Thunderstorm Wind,65,gust,estimated,40.06667,-86.35,40.11667,-86.36667
2003-07-08 18:30:00 UTC,1057689000,2003-07-08 18:30:00 UTC,1057689000,Thunderstorm Wind,65,gust,estimated,39.96667,-87.28333,39.96667,-87.28333
2003-07-08 18:36:00 UTC,1057689360,2003-07-08 18:36:00 UTC,1057689360,Thunderstorm Wind,65,gust,estimated,39.76667,-87.23333,39.76667,-87.23333
2003-07-08 18:50:00 UTC,1057690200,2003-07-08 19:00:00 UTC,1057690800,Thunderstorm Wind,65,gust,estimated,40.03333,-86.9,40.03333,-86.9
2003-07-08 19:05:00 UTC,1057691100,2003-07-08 19:05:00 UTC,1057691100,Thunderstorm Wind,65,gust,estimated,39.85,-86.46667,39.85,-86.46667
2003-07-08 19:22:00 UTC,1057692120,2003-07-08 19:22:00 UTC,1057692120,Thunderstorm Wind,65,gust,estimated,40.05,-86.35,40.05,-86.35
2003-07-08 19:26:00 UTC,1057692360,2003-07-08 19:26:00 UTC,1057692360,Thunderstorm Wind,65,gust,estimated,39.85,-86.4,39.85,-86.4
2003-07-08 19:31:00 UTC,1057692660,2003-07-08 19:31:00 UTC,1057692660,Thunderstorm Wind,65,gust,estimated,39.83333,-86.4,39.83333,-86.4
2003-07-08 19:34:00 UTC,1057692840,2003-07-08 19:34:00 UTC,1057692840,Thunderstorm Wind,65,gust,estimated,39.78333,-86.15,39.78333,-86.15
2003-07-08 19:45:00 UTC,1057693500,2003-07-08 19:45:00 UTC,1057693500,Thunderstorm Wind,65,gust,estimated,39.78333,-86.25,39.78333,-86.25
2003-07-08 19:51:00 UTC,1057693860,2003-07-08 19:51:00 UTC,1057693860,Thunderstorm Wind,65,gust,estimated,39.78333,-86.15,39.78333,-86.15
2003-07-08 19:53:00 UTC,1057693980,2003-07-08 19:53:00 UTC,1057693980,Thunderstorm Wind,65,gust,estimated,39.96667,-85.8,39.96667,-85.8
2003-07-08 20:14:00 UTC,1057695240,2003-07-08 20:14:00 UTC,1057695240,Thunderstorm Wind,65,gust,estimated,39.78333,-85.78333,39.78333,-85.78333
2003-07-08 20:17:00 UTC,1057695420,2003-07-08 20:17:00 UTC,1057695420,Thunderstorm Wind,65,gust,estimated,39.91667,-85.38333,39.91667,-85.38333
2003-07-08 20:30:00 UTC,1057696200,2003-07-08 20:30:00 UTC,1057696200,Thunderstorm Wind,65,gust,estimated,39.61667,-85.45,39.61667,-85.45
2003-07-09 15:10:00 UTC,1057763400,2003-07-09 15:30:00 UTC,1057764600,Thunderstorm Wind,65,gust,estimated,36.61667,-81.23333,36.61667,-81.23333
2003-07-09 16:00:00 UTC,1057766400,2003-07-09 16:00:00 UTC,1057766400,Thunderstorm Wind,65,gust,estimated,35.15,-81.73333,35.15,-81.73333
2003-07-09 18:14:00 UTC,1057774440,2003-07-09 18:14:00 UTC,1057774440,Thunderstorm Wind,65,gust,estimated,36.86667,-84.8,36.86667,-84.8
2003-07-09 18:15:00 UTC,1057774500,2003-07-09 18:15:00 UTC,1057774500,Thunderstorm Wind,65,gust,estimated,36.88333,-84.86667,36.88333,-84.86667
2003-07-09 18:30:00 UTC,1057775400,2003-07-09 18:30:00 UTC,1057775400,Thunderstorm Wind,80,gust,estimated,36.75,-84.61667,36.75,-84.61667
2003-07-09 20:41:00 UTC,1057783260,2003-07-09 20:43:00 UTC,1057783380,Thunderstorm Wind,65,gust,estimated,34.8,-78.95,34.81667,-78.96667
2003-07-11 18:45:00 UTC,1057949100,2003-07-11 18:45:00 UTC,1057949100,Thunderstorm Wind,65,gust,estimated,38.1,-92.13333,38.1,-92.13333
2003-07-11 19:10:00 UTC,1057950600,2003-07-11 19:10:00 UTC,1057950600,Thunderstorm Wind,65,gust,estimated,34.9,-82.2,34.9,-82.2
2003-07-11 21:55:00 UTC,1057960500,2003-07-11 21:55:00 UTC,1057960500,Thunderstorm Wind,65,gust,estimated,37.65,-91.55,37.65,-91.55
2003-07-11 23:00:00 UTC,1057964400,2003-07-11 23:00:00 UTC,1057964400,Thunderstorm Wind,65,gust,estimated,37.25,-93.51667,37.25,-93.51667
2003-07-12 02:15:00 UTC,1057976100,2003-07-12 02:15:00 UTC,1057976100,Thunderstorm Wind,65,gust,estimated,37.06667,-93.56667,37.06667,-93.56667
2003-07-12 03:15:00 UTC,1057979700,2003-07-12 03:15:00 UTC,1057979700,Thunderstorm Wind,65,gust,estimated,37.56667,-93.55,37.56667,-93.55
2003-07-12 04:50:00 UTC,1057985400,2003-07-12 04:50:00 UTC,1057985400,Thunderstorm Wind,65,gust,estimated,36.63333,-93.86667,36.63333,-93.86667
2003-07-12 14:00:00 UTC,1058018400,2003-07-12 14:00:00 UTC,1058018400,Thunderstorm Wind,70,gust,estimated,37.2,-83.15,37.2,-83.15
2003-07-12 22:00:00 UTC,1058047200,2003-07-12 22:00:00 UTC,1058047200,Thunderstorm Wind,70,gust,estimated,37.23333,-83.26667,37.23333,-83.26667
2003-07-12 22:30:00 UTC,1058049000,2003-07-12 22:30:00 UTC,1058049000,Thunderstorm Wind,70,gust,estimated,37.08333,-83.25,37.08333,-83.25
2003-07-13 18:13:00 UTC,1058119980,2003-07-13 18:20:00 UTC,1058120400,Thunderstorm Wind,65,gust,estimated,34.66667,-90.36667,34.66667,-90.36667
2003-07-13 18:20:00 UTC,1058120400,2003-07-13 18:20:00 UTC,1058120400,Thunderstorm Wind,85,gust,estimated,35.58333,-84.25,35.58333,-84.25
2003-07-16 05:40:00 UTC,1058334000,2003-07-16 05:40:00 UTC,1058334000,Thunderstorm Wind,65,gust,estimated,36.91667,-84.15,36.91667,-84.15
2003-07-18 20:20:00 UTC,1058559600,2003-07-18 20:25:00 UTC,1058559900,Thunderstorm Wind,65,gust,estimated,36.4,-90.58333,36.4,-90.58333
2003-07-19 03:15:00 UTC,1058584500,2003-07-19 03:15:00 UTC,1058584500,Thunderstorm Wind,65,gust,estimated,36.7,-92.05,36.7,-92.05
2003-07-19 14:55:00 UTC,1058626500,2003-07-19 15:00:00 UTC,1058626800,Thunderstorm Wind,70,gust,estimated,46.23333,-94.65,46.2,-94.61667
2003-07-19 15:10:00 UTC,1058627400,2003-07-19 15:20:00 UTC,1058628000,Thunderstorm Wind,70,gust,estimated,46.1,-94.63333,45.91667,-94.46667
2003-07-21 13:00:00 UTC,1058792400,2003-07-21 13:00:00 UTC,1058792400,Thunderstorm Wind,65,gust,estimated,36.2,-86.81667,36.2,-86.81667
2003-07-21 13:32:00 UTC,1058794320,2003-07-21 13:35:00 UTC,1058794500,Thunderstorm Wind,65,gust,estimated,41.48333,-80.01667,41.48333,-80.01667
2003-07-21 15:35:00 UTC,1058801700,2003-07-21 15:35:00 UTC,1058801700,Thunderstorm Wind,75,gust,estimated,42.08333,-77.41667,42.08333,-77.41667
2003-07-21 18:00:00 UTC,1058810400,2003-07-21 18:15:00 UTC,1058811300,Thunderstorm Wind,80,gust,estimated,42.16667,-75.13333,42.28333,-74.91667
2003-07-21 19:00:00 UTC,1058814000,2003-07-21 19:00:00 UTC,1058814000,Thunderstorm Wind,75,sustained,estimated,42.08333,-73.95,42.08333,-73.95
2003-07-21 19:15:00 UTC,1058814900,2003-07-21 19:15:00 UTC,1058814900,Thunderstorm Wind,75,sustained,estimated,41.75,-73.71667,41.75,-73.71667
2003-07-21 21:00:00 UTC,1058821200,2003-07-21 21:00:00 UTC,1058821200,Thunderstorm Wind,70,gust,estimated,40.26667,-76.86667,40.26667,-76.86667
2003-07-21 21:45:00 UTC,1058823900,2003-07-21 21:45:00 UTC,1058823900,Thunderstorm Wind,100,gust,estimated,43.38333,-72.61667,43.38333,-72.61667
2003-07-22 18:45:00 UTC,1058899500,2003-07-22 18:45:00 UTC,1058899500,Thunderstorm Wind,65,gust,estimated,40.18333,-74.03333,40.18333,-74.03333
2003-07-22 20:30:00 UTC,1058905800,2003-07-22 20:30:00 UTC,1058905800,Thunderstorm Wind,69,gust,estimated,40.68333,-74.55,40.68333,-74.55
2003-07-22 20:35:00 UTC,1058906100,2003-07-22 20:35:00 UTC,1058906100,Thunderstorm Wind,69,gust,estimated,40.68333,-74.51667,40.68333,-74.51667
2003-07-23 16:50:00 UTC,1058979000,2003-07-23 16:50:00 UTC,1058979000,Thunderstorm Wind,70,gust,estimated,33.83333,-78.7,33.83333,-78.7
2003-07-23 17:00:00 UTC,1058979600,2003-07-23 17:00:00 UTC,1058979600,Thunderstorm Wind,68,gust,estimated,33.83333,-78.7,33.83333,-78.7
2003-07-25 18:50:00 UTC,1059159000,2003-07-25 19:20:00 UTC,1059160800,Thunderstorm Wind,86,gust,estimated,32.25,-109.83333,32.25,-109.83333
2003-07-28 22:35:00 UTC,1059431700,2003-07-28 22:35:00 UTC,1059431700,Thunderstorm Wind,70,gust,estimated,37.2,-99.46667,37.2,-99.46667
2003-07-29 14:50:00 UTC,1059490200,2003-07-29 14:55:00 UTC,1059490500,Thunderstorm Wind,74,gust,measured,31.55,-110.35,31.55,-110.35
2003-07-30 05:00:00 UTC,1059541200,2003-07-30 05:30:00 UTC,1059543000,Thunderstorm Wind,68,gust,measured,34.83333,-97.6,34.83333,-97.6
2003-07-31 16:57:00 UTC,1059670620,2003-07-31 16:57:00 UTC,1059670620,Thunderstorm Wind,65,gust,estimated,39.2,-98.05,39.2,-98.05
2003-08-01 13:38:00 UTC,1059745080,2003-08-01 13:38:00 UTC,1059745080,Thunderstorm Wind,67,gust,measured,42.71667,-85.46667,42.71667,-85.46667
2003-08-01 23:20:00 UTC,1059780000,2003-08-01 23:20:00 UTC,1059780000,Thunderstorm Wind,65,gust,estimated,37.88333,-93.23333,37.88333,-93.23333
2003-08-02 01:58:00 UTC,1059789480,2003-08-02 01:58:00 UTC,1059789480,Thunderstorm Wind,70,gust,estimated,37.35,-92.93333,37.35,-92.93333
2003-08-04 21:50:00 UTC,1060033800,2003-08-04 21:50:00 UTC,1060033800,Thunderstorm Wind,70,gust,estimated,36.85,-86.06667,36.85,-86.06667
2003-08-04 23:13:00 UTC,1060038780,2003-08-04 23:13:00 UTC,1060038780,Thunderstorm Wind,65,gust,estimated,36.65,-80.2,36.65,-80.2
2003-08-06 21:45:00 UTC,1060206300,2003-08-06 21:55:00 UTC,1060206900,Thunderstorm Wind,68,sustained,estimated,32.26667,-89.98333,32.21667,-89.98333
2003-08-17 03:30:00 UTC,1061091000,2003-08-17 03:30:00 UTC,1061091000,Thunderstorm Wind,65,gust,estimated,37.81667,-81.38333,37.81667,-81.38333
2003-08-19 14:42:00 UTC,1061304120,2003-08-19 14:42:00 UTC,1061304120,Thunderstorm Wind,65,gust,estimated,38.45,-92.98333,38.45,-92.98333
2003-08-19 18:00:00 UTC,1061316000,2003-08-19 18:00:00 UTC,1061316000,Thunderstorm Wind,70,gust,estimated,37.75,-101.63333,37.75,-101.63333
2003-08-19 18:15:00 UTC,1061316900,2003-08-19 18:15:00 UTC,1061316900,Thunderstorm Wind,74,gust,measured,37.71667,-101.53333,37.71667,-101.53333
2003-08-19 19:10:00 UTC,1061320200,2003-08-19 19:10:00 UTC,1061320200,Thunderstorm Wind,70,gust,estimated,38.6,-100.08333,38.6,-100.08333
2003-08-21 21:05:00 UTC,1061499900,2003-08-21 21:05:00 UTC,1061499900,Thunderstorm Wind,65,gust,estimated,38.46667,-93.2,38.46667,-93.2
2003-08-22 12:08:00 UTC,1061554080,2003-08-22 12:10:00 UTC,1061554200,Thunderstorm Wind,65,gust,estimated,38.41667,-83.73333,38.41667,-83.73333
2003-08-22 12:40:00 UTC,1061556000,2003-08-22 12:40:00 UTC,1061556000,Thunderstorm Wind,65,gust,estimated,38.26667,-83.6,38.26667,-83.6
2003-08-22 13:52:00 UTC,1061560320,2003-08-22 13:52:00 UTC,1061560320,Thunderstorm Wind,65,gust,estimated,37.76667,-83.5,37.76667,-83.5
2003-08-22 15:55:00 UTC,1061567700,2003-08-22 16:15:00 UTC,1061568900,Thunderstorm Wind,71,gust,measured,42.55,-115.33333,42.55,-115.33333
2003-08-22 17:25:00 UTC,1061573100,2003-08-22 17:45:00 UTC,1061574300,Thunderstorm Wind,70,gust,estimated,44.16667,-115.5,44.16667,-115.5
2003-08-22 18:10:00 UTC,1061575800,2003-08-22 18:10:00 UTC,1061575800,Thunderstorm Wind,65,gust,estimated,36.73333,-84.95,36.73333,-84.95
2003-08-22 21:50:00 UTC,1061589000,2003-08-22 22:30:00 UTC,1061591400,Thunderstorm Wind,70,gust,estimated,33.25,-111.63333,33.25,-111.63333
2003-08-25 18:20:00 UTC,1061835600,2003-08-25 18:20:00 UTC,1061835600,Thunderstorm Wind,65,gust,estimated,48.65,-95.8,48.61667,-95.63333
2003-08-26 00:59:00 UTC,1061859540,2003-08-26 00:59:00 UTC,1061859540,Thunderstorm Wind,65,gust,estimated,42.28333,-93.16667,42.28333,-93.16667
2003-08-26 02:45:00 UTC,1061865900,2003-08-26 02:45:00 UTC,1061865900,Thunderstorm Wind,65,gust,estimated,42.18333,-93.6,42.18333,-93.6
2003-08-26 14:30:00 UTC,1061908200,2003-08-26 14:30:00 UTC,1061908200,Thunderstorm Wind,65,gust,estimated,41.51667,-85.26667,41.51667,-85.26667
2003-08-26 14:30:00 UTC,1061908200,2003-08-26 14:30:00 UTC,1061908200,Thunderstorm Wind,65,gust,estimated,41.61667,-85.41667,41.61667,-85.41667
2003-08-26 14:30:00 UTC,1061908200,2003-08-26 14:30:00 UTC,1061908200,Thunderstorm Wind,69,gust,estimated,41.63333,-86.16667,41.63333,-86.16667
2003-08-26 14:45:00 UTC,1061909100,2003-08-26 14:45:00 UTC,1061909100,Thunderstorm Wind,69,gust,estimated,40.75,-84.93333,40.75,-84.93333
2003-08-26 15:45:00 UTC,1061912700,2003-08-26 15:45:00 UTC,1061912700,Thunderstorm Wind,68,gust,measured,39.03333,-76.9,39.03333,-76.9
2003-08-26 22:21:00 UTC,1061936460,2003-08-26 22:21:00 UTC,1061936460,Thunderstorm Wind,70,gust,estimated,37.05,-94.76667,37.05,-94.76667
2003-08-27 14:00:00 UTC,1061992800,2003-08-27 14:00:00 UTC,1061992800,Thunderstorm Wind,70,gust,estimated,37.46667,-93.21667,37.46667,-93.21667
2003-08-27 15:10:00 UTC,1061997000,2003-08-27 15:10:00 UTC,1061997000,Thunderstorm Wind,65,gust,estimated,37.2,-93.3,37.2,-93.3
2003-08-27 15:17:00 UTC,1061997420,2003-08-27 15:17:00 UTC,1061997420,Thunderstorm Wind,80,gust,measured,37.2,-93.3,37.2,-93.3
2003-08-27 15:20:00 UTC,1061997600,2003-08-27 15:20:00 UTC,1061997600,Thunderstorm Wind,65,gust,estimated,37.2,-93.3,37.2,-93.3
2003-08-29 17:00:00 UTC,1062176400,2003-08-29 18:00:00 UTC,1062180000,Thunderstorm Wind,69,gust,estimated,38.93333,-101.16667,38.93333,-101.16667
2003-09-08 01:05:00 UTC,1062983100,2003-09-08 01:10:00 UTC,1062983400,Thunderstorm Wind,78,gust,estimated,32.15,-102.15,32.15,-102.15
2003-09-10 00:55:00 UTC,1063155300,2003-09-10 00:55:00 UTC,1063155300,Thunderstorm Wind,65,gust,estimated,37.26667,-101.96667,37.26667,-101.96667
2003-09-11 17:45:00 UTC,1063302300,2003-09-11 17:50:00 UTC,1063302600,Thunderstorm Wind,74,gust,measured,30.68333,-103.98333,30.68333,-103.98333
2003-09-26 22:35:00 UTC,1064615700,2003-09-26 22:45:00 UTC,1064616300,Thunderstorm Wind,90,gust,estimated,40.33333,-84.08333,40.36667,-84.03333
2003-09-26 22:50:00 UTC,1064616600,2003-09-26 23:00:00 UTC,1064617200,Thunderstorm Wind,70,gust,estimated,40.48333,-83.91667,40.41667,-83.88333
2003-09-27 00:40:00 UTC,1064623200,2003-09-27 00:50:00 UTC,1064623800,Thunderstorm Wind,78,gust,estimated,39.36667,-84.31667,39.36667,-84.21667
2003-11-18 03:00:00 UTC,1069124400,2003-11-18 03:00:00 UTC,1069124400,Thunderstorm Wind,70,gust,estimated,31.51667,-92.41667,31.51667,-92.41667
2003-11-18 14:42:00 UTC,1069166520,2003-11-18 14:42:00 UTC,1069166520,Thunderstorm Wind,70,gust,estimated,37.61667,-92.91667,37.61667,-92.91667
2003-11-27 05:00:00 UTC,1069909200,2003-11-27 05:15:00 UTC,1069910100,Thunderstorm Wind,70,gust,estimated,29.93333,-91.03333,29.93333,-91.03333
2004-02-05 20:50:00 UTC,1076014200,2004-02-05 20:57:00 UTC,1076014620,Thunderstorm Wind,65,sustained,estimated,33.6,-86.95,33.63333,-86.91667
2004-03-04 11:10:00 UTC,1078398600,2004-03-04 11:10:00 UTC,1078398600,Thunderstorm Wind,65.17,gust,estimated,31.6,-100.63333,31.6,-100.63333
2004-03-04 11:15:00 UTC,1078398900,2004-03-04 11:15:00 UTC,1078398900,Thunderstorm Wind,69.57,gust,estimated,32.1,-99.9,32.1,-99.9
2004-03-04 11:15:00 UTC,1078398900,2004-03-04 11:15:00 UTC,1078398900,Thunderstorm Wind,69.57,gust,estimated,32.31667,-99.66667,32.35,-99.61667
2004-03-04 11:30:00 UTC,1078399800,2004-03-04 11:40:00 UTC,1078400400,Thunderstorm Wind,69.57,gust,estimated,31.88333,-100.3,31.88333,-100.3
2004-03-04 11:55:00 UTC,1078401300,2004-03-04 11:55:00 UTC,1078401300,Thunderstorm Wind,69.52,gust,estimated,30.85,-100.66667,30.85,-100.66667
2004-03-04 12:25:00 UTC,1078403100,2004-03-04 12:25:00 UTC,1078403100,Thunderstorm Wind,69,gust,estimated,33.5,-99.43333,33.5,-99.43333
2004-03-04 12:35:00 UTC,1078403700,2004-03-04 12:35:00 UTC,1078403700,Thunderstorm Wind,65.2,gust,estimated,30.7,-101.2,30.7,-101.2
2004-03-04 12:36:00 UTC,1078403760,2004-03-04 12:40:00 UTC,1078404000,Thunderstorm Wind,69,gust,estimated,33.6,-99.26667,33.6,-99.26667
2004-03-04 12:50:00 UTC,1078404600,2004-03-04 12:50:00 UTC,1078404600,Thunderstorm Wind,69.6,gust,estimated,31.51667,-99.91667,31.51667,-99.91667
2004-03-04 12:54:00 UTC,1078404840,2004-03-04 12:54:00 UTC,1078404840,Thunderstorm Wind,69,gust,estimated,33.65,-98.78333,33.65,-98.78333
2004-03-04 13:03:00 UTC,1078405380,2004-03-04 13:03:00 UTC,1078405380,Thunderstorm Wind,69,gust,estimated,33.8,-98.7,33.8,-98.7
2004-03-04 13:19:00 UTC,1078406340,2004-03-04 13:19:00 UTC,1078406340,Thunderstorm Wind,69,gust,estimated,34.1,-98.56667,34.1,-98.56667
2004-03-04 13:35:00 UTC,1078407300,2004-03-04 13:35:00 UTC,1078407300,Thunderstorm Wind,65,gust,estimated,34.23333,-98.68333,34.23333,-98.68333
2004-03-04 13:35:00 UTC,1078407300,2004-03-04 13:35:00 UTC,1078407300,Thunderstorm Wind,74,gust,estimated,34.38333,-98.73333,34.38333,-98.73333
2004-03-04 13:36:00 UTC,1078407360,2004-03-04 13:39:00 UTC,1078407540,Thunderstorm Wind,69,gust,estimated,34.4,-98.68333,34.45,-98.68333
2004-03-04 13:40:00 UTC,1078407600,2004-03-04 13:40:00 UTC,1078407600,Thunderstorm Wind,65,gust,estimated,34.35,-98.4,34.35,-98.4
2004-03-04 13:40:00 UTC,1078407600,2004-03-04 13:40:00 UTC,1078407600,Thunderstorm Wind,69,gust,estimated,34.43333,-98.65,34.43333,-98.65
2004-03-04 13:40:00 UTC,1078407600,2004-03-04 13:47:00 UTC,1078408020,Thunderstorm Wind,69,gust,estimated,34.41667,-98.65,34.56667,-98.61667
2004-03-04 13:49:00 UTC,1078408140,2004-03-04 13:49:00 UTC,1078408140,Thunderstorm Wind,65,gust,estimated,34.16667,-98.05,34.16667,-98.05
2004-03-04 13:50:00 UTC,1078408200,2004-03-04 13:50:00 UTC,1078408200,Thunderstorm Wind,69,gust,estimated,34.16667,-98,34.16667,-98
2004-03-04 13:51:00 UTC,1078408260,2004-03-04 13:53:00 UTC,1078408380,Thunderstorm Wind,65,gust,estimated,34.63333,-98.61667,34.63333,-98.61667
2004-03-04 14:00:00 UTC,1078408800,2004-03-04 14:06:00 UTC,1078409160,Thunderstorm Wind,67,gust,measured,34.61667,-98.4,34.61667,-98.4
2004-03-04 14:05:00 UTC,1078409100,2004-03-04 14:05:00 UTC,1078409100,Thunderstorm Wind,75,gust,measured,34.73333,-98.55,34.73333,-98.55
2004-03-04 14:15:00 UTC,1078409700,2004-03-04 14:20:00 UTC,1078410000,Thunderstorm Wind,69,sustained,estimated,31.08333,-97.98333,31.08333,-97.98333
2004-03-05 22:25:00 UTC,1078525500,2004-03-05 22:25:00 UTC,1078525500,Thunderstorm Wind,70,sustained,estimated,34.73333,-86.65,34.73333,-86.61667
2004-03-27 16:30:00 UTC,1080405000,2004-03-27 16:30:00 UTC,1080405000,Thunderstorm Wind,65,gust,estimated,39.75,-97.45,39.75,-97.45
2004-03-29 16:07:00 UTC,1080576420,2004-03-29 16:07:00 UTC,1080576420,Thunderstorm Wind,65,gust,estimated,36.86667,-93.3,36.86667,-93.3
2004-04-18 09:17:00 UTC,1082279820,2004-04-18 09:17:00 UTC,1082279820,Thunderstorm Wind,65,gust,estimated,45.91667,-89.25,45.91667,-89.18333
2004-04-18 19:05:00 UTC,1082315100,2004-04-18 19:05:00 UTC,1082315100,Thunderstorm Wind,65,gust,estimated,44.28333,-95.2,44.36667,-95.06667
2004-04-23 17:50:00 UTC,1082742600,2004-04-23 17:50:00 UTC,1082742600,Thunderstorm Wind,65,gust,estimated,37.21667,-96.85,37.21667,-96.85
2004-04-23 18:40:00 UTC,1082745600,2004-04-23 18:40:00 UTC,1082745600,Thunderstorm Wind,65,gust,estimated,37.13333,-96.18333,37.13333,-96.18333
2004-04-23 18:40:00 UTC,1082745600,2004-04-23 18:40:00 UTC,1082745600,Thunderstorm Wind,65,gust,estimated,37.15,-96.18333,37.15,-96.18333
2004-04-23 19:00:00 UTC,1082746800,2004-04-23 19:00:00 UTC,1082746800,Thunderstorm Wind,65,gust,estimated,37.15,-95.95,37.15,-95.95
2004-04-24 01:25:00 UTC,1082769900,2004-04-24 01:40:00 UTC,1082770800,Thunderstorm Wind,80,gust,estimated,29.38333,-97.95,29.38333,-97.95
2004-05-10 17:30:00 UTC,1084210200,2004-05-10 17:30:00 UTC,1084210200,Thunderstorm Wind,65,gust,estimated,36.53333,-83.21667,36.53333,-83.21667
2004-05-13 10:42:00 UTC,1084444920,2004-05-13 10:42:00 UTC,1084444920,Thunderstorm Wind,65,gust,estimated,30.6,-95.15,30.55,-95.25
2004-05-13 10:42:00 UTC,1084444920,2004-05-13 10:42:00 UTC,1084444920,Thunderstorm Wind,65,gust,estimated,30.73333,-95.33333,30.73333,-95.33333
2004-05-13 14:45:00 UTC,1084459500,2004-05-13 14:45:00 UTC,1084459500,Thunderstorm Wind,70,gust,estimated,36.65,-95.15,36.65,-95.15
2004-05-16 18:45:00 UTC,1084733100,2004-05-16 18:45:00 UTC,1084733100,Thunderstorm Wind,65,gust,estimated,36.41667,-83.51667,36.41667,-83.51667
2004-05-16 19:30:00 UTC,1084735800,2004-05-16 19:30:00 UTC,1084735800,Thunderstorm Wind,65,gust,estimated,36.53333,-83.21667,36.53333,-83.21667
2004-05-16 21:15:00 UTC,1084742100,2004-05-16 21:15:00 UTC,1084742100,Thunderstorm Wind,78,gust,estimated,38.56667,-100.8,38.56667,-100.8
2004-05-16 23:20:00 UTC,1084749600,2004-05-16 23:20:00 UTC,1084749600,Thunderstorm Wind,78,gust,estimated,38.46667,-99.28333,38.46667,-99.28333
2004-05-16 23:30:00 UTC,1084750200,2004-05-16 23:30:00 UTC,1084750200,Thunderstorm Wind,70,gust,estimated,38.25,-99.65,38.25,-99.65
2004-05-16 23:30:00 UTC,1084750200,2004-05-16 23:30:00 UTC,1084750200,Thunderstorm Wind,78,gust,estimated,38.48333,-100.5,38.48333,-100.5
2004-05-16 23:45:00 UTC,1084751100,2004-05-16 23:45:00 UTC,1084751100,Thunderstorm Wind,70,gust,estimated,38.45,-100.6,38.45,-100.6
2004-05-19 15:21:00 UTC,1084980060,2004-05-19 15:21:00 UTC,1084980060,Thunderstorm Wind,65,gust,estimated,37.01667,-81.98333,37.01667,-81.98333
2004-05-22 22:00:00 UTC,1085263200,2004-05-22 22:00:00 UTC,1085263200,Thunderstorm Wind,65,gust,estimated,41.68333,-94.45,41.68333,-94.45
2004-05-22 22:01:00 UTC,1085263260,2004-05-22 22:01:00 UTC,1085263260,Thunderstorm Wind,69,gust,estimated,41.3,-94.46667,41.3,-94.46667
2004-05-22 22:30:00 UTC,1085265000,2004-05-22 22:30:00 UTC,1085265000,Thunderstorm Wind,67,gust,measured,42,-93.98333,42,-93.98333
2004-05-22 22:37:00 UTC,1085265420,2004-05-22 22:37:00 UTC,1085265420,Thunderstorm Wind,65,gust,estimated,41.61667,-94.01667,41.61667,-94.01667
2004-05-22 22:45:00 UTC,1085265900,2004-05-22 22:45:00 UTC,1085265900,Thunderstorm Wind,92,gust,measured,41.41667,-93.65,41.41667,-93.65
2004-05-22 23:30:00 UTC,1085268600,2004-05-22 23:30:00 UTC,1085268600,Thunderstorm Wind,65,gust,estimated,42.1,-92.68333,42.1,-92.68333
2004-05-23 04:40:00 UTC,1085287200,2004-05-23 04:40:00 UTC,1085287200,Thunderstorm Wind,65,gust,estimated,42.63333,-88.38333,42.63333,-88.38333
2004-05-23 05:52:00 UTC,1085291520,2004-05-23 06:00:00 UTC,1085292000,Thunderstorm Wind,65,gust,estimated,44.2,-87.9,44.25,-87.8
2004-05-23 14:30:00 UTC,1085322600,2004-05-23 14:30:00 UTC,1085322600,Thunderstorm Wind,65,gust,estimated,36.71667,-81,36.71667,-81
2004-05-23 17:50:00 UTC,1085334600,2004-05-23 17:50:00 UTC,1085334600,Thunderstorm Wind,68,gust,measured,42.21667,-83.35,42.21667,-83.35
2004-05-23 18:02:00 UTC,1085335320,2004-05-23 18:02:00 UTC,1085335320,Thunderstorm Wind,70,gust,estimated,42.33333,-83.06667,42.33333,-83.06667
